20190408204421,10.0.0.2,53430,10.0.0.4,5002,77,0.0-1.0,2490368,19922944
20190408204422,10.0.0.2,53430,10.0.0.4,5002,77,1.0-2.0,262144,2097152
20190408204423,10.0.0.2,53430,10.0.0.4,5002,77,2.0-3.0,131072,1048576
20190408204424,10.0.0.2,53430,10.0.0.4,5002,77,3.0-4.0,262144,2097152
20190408204425,10.0.0.2,53430,10.0.0.4,5002,77,4.0-5.0,131072,1048576
20190408204426,10.0.0.2,53430,10.0.0.4,5002,77,5.0-6.0,131072,1048576
20190408204427,10.0.0.2,53430,10.0.0.4,5002,77,6.0-7.0,262144,2097152
20190408204428,10.0.0.2,53430,10.0.0.4,5002,77,7.0-8.0,131072,1048576
20190408204429,10.0.0.2,53430,10.0.0.4,5002,77,8.0-9.0,262144,2097152
20190408204430,10.0.0.2,53430,10.0.0.4,5002,77,9.0-10.0,131072,1048576
20190408204431,10.0.0.2,53430,10.0.0.4,5002,77,10.0-11.0,262144,2097152
20190408204432,10.0.0.2,53430,10.0.0.4,5002,77,11.0-12.0,131072,1048576
20190408204433,10.0.0.2,53430,10.0.0.4,5002,77,12.0-13.0,262144,2097152
20190408204434,10.0.0.2,53430,10.0.0.4,5002,77,13.0-14.0,131072,1048576
20190408204435,10.0.0.2,53430,10.0.0.4,5002,77,14.0-15.0,131072,1048576
20190408204436,10.0.0.2,53430,10.0.0.4,5002,77,15.0-16.0,262144,2097152
20190408204437,10.0.0.2,53430,10.0.0.4,5002,77,16.0-17.0,131072,1048576
20190408204438,10.0.0.2,53430,10.0.0.4,5002,77,17.0-18.0,262144,2097152
20190408204439,10.0.0.2,53430,10.0.0.4,5002,77,18.0-19.0,131072,1048576
20190408204440,10.0.0.2,53430,10.0.0.4,5002,77,19.0-20.0,262144,2097152
20190408204441,10.0.0.2,53430,10.0.0.4,5002,77,20.0-21.0,131072,1048576
20190408204442,10.0.0.2,53430,10.0.0.4,5002,77,21.0-22.0,131072,1048576
20190408204443,10.0.0.2,53430,10.0.0.4,5002,77,22.0-23.0,262144,2097152
20190408204444,10.0.0.2,53430,10.0.0.4,5002,77,23.0-24.0,131072,1048576
20190408204445,10.0.0.2,53430,10.0.0.4,5002,77,24.0-25.0,262144,2097152
20190408204446,10.0.0.2,53430,10.0.0.4,5002,77,25.0-26.0,131072,1048576
20190408204447,10.0.0.2,53430,10.0.0.4,5002,77,26.0-27.0,262144,2097152
20190408204448,10.0.0.2,53430,10.0.0.4,5002,77,27.0-28.0,131072,1048576
20190408204449,10.0.0.2,53430,10.0.0.4,5002,77,28.0-29.0,262144,2097152
20190408204450,10.0.0.2,53430,10.0.0.4,5002,77,29.0-30.0,131072,1048576
20190408204451,10.0.0.2,53430,10.0.0.4,5002,77,30.0-31.0,131072,1048576
20190408204452,10.0.0.2,53430,10.0.0.4,5002,77,31.0-32.0,262144,2097152
20190408204453,10.0.0.2,53430,10.0.0.4,5002,77,32.0-33.0,131072,1048576
20190408204454,10.0.0.2,53430,10.0.0.4,5002,77,33.0-34.0,262144,2097152
20190408204455,10.0.0.2,53430,10.0.0.4,5002,77,34.0-35.0,131072,1048576
20190408204456,10.0.0.2,53430,10.0.0.4,5002,77,35.0-36.0,262144,2097152
20190408204457,10.0.0.2,53430,10.0.0.4,5002,77,36.0-37.0,131072,1048576
20190408204458,10.0.0.2,53430,10.0.0.4,5002,77,37.0-38.0,131072,1048576
20190408204459,10.0.0.2,53430,10.0.0.4,5002,77,38.0-39.0,262144,2097152
20190408204500,10.0.0.2,53430,10.0.0.4,5002,77,39.0-40.0,131072,1048576
20190408204501,10.0.0.2,53430,10.0.0.4,5002,77,40.0-41.0,262144,2097152
20190408204502,10.0.0.2,53430,10.0.0.4,5002,77,41.0-42.0,131072,1048576
20190408204503,10.0.0.2,53430,10.0.0.4,5002,77,42.0-43.0,262144,2097152
20190408204504,10.0.0.2,53430,10.0.0.4,5002,77,43.0-44.0,131072,1048576
20190408204505,10.0.0.2,53430,10.0.0.4,5002,77,44.0-45.0,131072,1048576
20190408204506,10.0.0.2,53430,10.0.0.4,5002,77,45.0-46.0,262144,2097152
20190408204507,10.0.0.2,53430,10.0.0.4,5002,77,46.0-47.0,131072,1048576
20190408204508,10.0.0.2,53430,10.0.0.4,5002,77,47.0-48.0,262144,2097152
20190408204509,10.0.0.2,53430,10.0.0.4,5002,77,48.0-49.0,131072,1048576
20190408204510,10.0.0.2,53430,10.0.0.4,5002,77,49.0-50.0,262144,2097152
20190408204511,10.0.0.2,53430,10.0.0.4,5002,77,50.0-51.0,131072,1048576
20190408204512,10.0.0.2,53430,10.0.0.4,5002,77,51.0-52.0,131072,1048576
20190408204513,10.0.0.2,53430,10.0.0.4,5002,77,52.0-53.0,262144,2097152
20190408204514,10.0.0.2,53430,10.0.0.4,5002,77,53.0-54.0,131072,1048576
20190408204515,10.0.0.2,53430,10.0.0.4,5002,77,54.0-55.0,262144,2097152
20190408204516,10.0.0.2,53430,10.0.0.4,5002,77,55.0-56.0,131072,1048576
20190408204517,10.0.0.2,53430,10.0.0.4,5002,77,56.0-57.0,262144,2097152
20190408204518,10.0.0.2,53430,10.0.0.4,5002,77,57.0-58.0,131072,1048576
20190408204519,10.0.0.2,53430,10.0.0.4,5002,77,58.0-59.0,131072,1048576
20190408204520,10.0.0.2,53430,10.0.0.4,5002,77,59.0-60.0,262144,2097152
20190408204521,10.0.0.2,53430,10.0.0.4,5002,77,60.0-61.0,131072,1048576
20190408204522,10.0.0.2,53430,10.0.0.4,5002,77,61.0-62.0,262144,2097152
20190408204523,10.0.0.2,53430,10.0.0.4,5002,77,62.0-63.0,131072,1048576
20190408204524,10.0.0.2,53430,10.0.0.4,5002,77,63.0-64.0,262144,2097152
20190408204525,10.0.0.2,53430,10.0.0.4,5002,77,64.0-65.0,131072,1048576
20190408204526,10.0.0.2,53430,10.0.0.4,5002,77,65.0-66.0,262144,2097152
20190408204527,10.0.0.2,53430,10.0.0.4,5002,77,66.0-67.0,131072,1048576
20190408204528,10.0.0.2,53430,10.0.0.4,5002,77,67.0-68.0,131072,1048576
20190408204529,10.0.0.2,53430,10.0.0.4,5002,77,68.0-69.0,262144,2097152
20190408204530,10.0.0.2,53430,10.0.0.4,5002,77,69.0-70.0,131072,1048576
20190408204531,10.0.0.2,53430,10.0.0.4,5002,77,70.0-71.0,262144,2097152
20190408204532,10.0.0.2,53430,10.0.0.4,5002,77,71.0-72.0,131072,1048576
20190408204533,10.0.0.2,53430,10.0.0.4,5002,77,72.0-73.0,262144,2097152
20190408204534,10.0.0.2,53430,10.0.0.4,5002,77,73.0-74.0,131072,1048576
20190408204535,10.0.0.2,53430,10.0.0.4,5002,77,74.0-75.0,131072,1048576
20190408204536,10.0.0.2,53430,10.0.0.4,5002,77,75.0-76.0,262144,2097152
20190408204537,10.0.0.2,53430,10.0.0.4,5002,77,76.0-77.0,131072,1048576
20190408204538,10.0.0.2,53430,10.0.0.4,5002,77,77.0-78.0,262144,2097152
20190408204539,10.0.0.2,53430,10.0.0.4,5002,77,78.0-79.0,131072,1048576
20190408204540,10.0.0.2,53430,10.0.0.4,5002,77,79.0-80.0,262144,2097152
20190408204541,10.0.0.2,53430,10.0.0.4,5002,77,80.0-81.0,131072,1048576
20190408204542,10.0.0.2,53430,10.0.0.4,5002,77,81.0-82.0,262144,2097152
20190408204543,10.0.0.2,53430,10.0.0.4,5002,77,82.0-83.0,131072,1048576
20190408204544,10.0.0.2,53430,10.0.0.4,5002,77,83.0-84.0,131072,1048576
20190408204545,10.0.0.2,53430,10.0.0.4,5002,77,84.0-85.0,262144,2097152
20190408204546,10.0.0.2,53430,10.0.0.4,5002,77,85.0-86.0,131072,1048576
20190408204547,10.0.0.2,53430,10.0.0.4,5002,77,86.0-87.0,262144,2097152
20190408204547,10.0.0.2,53430,10.0.0.4,5002,77,87.0-88.0,131072,1048576
20190408204548,10.0.0.2,53430,10.0.0.4,5002,77,88.0-89.0,393216,3145728
20190408204549,10.0.0.2,53430,10.0.0.4,5002,77,89.0-90.0,393216,3145728
20190408204550,10.0.0.2,53430,10.0.0.4,5002,77,90.0-91.0,393216,3145728
20190408204551,10.0.0.2,53430,10.0.0.4,5002,77,91.0-92.0,393216,3145728
20190408204553,10.0.0.2,53430,10.0.0.4,5002,77,92.0-93.0,393216,3145728
20190408204553,10.0.0.2,53430,10.0.0.4,5002,77,93.0-94.0,262144,2097152
20190408204554,10.0.0.2,53430,10.0.0.4,5002,77,94.0-95.0,393216,3145728
20190408204555,10.0.0.2,53430,10.0.0.4,5002,77,95.0-96.0,393216,3145728
20190408204556,10.0.0.2,53430,10.0.0.4,5002,77,96.0-97.0,393216,3145728
20190408204557,10.0.0.2,53430,10.0.0.4,5002,77,97.0-98.0,393216,3145728
20190408204558,10.0.0.2,53430,10.0.0.4,5002,77,98.0-99.0,393216,3145728
20190408204559,10.0.0.2,53430,10.0.0.4,5002,77,99.0-100.0,393216,3145728
20190408204559,10.0.0.2,53430,10.0.0.4,5002,77,0.0-100.7,23592960,1875084
