20190408202436,10.0.0.1,53388,10.0.0.3,5001,23,0.0-1.0,2752512,22020096
20190408202438,10.0.0.1,53388,10.0.0.3,5001,23,1.0-2.0,393216,3145728
20190408202438,10.0.0.1,53388,10.0.0.3,5001,23,2.0-3.0,131072,1048576
20190408202440,10.0.0.1,53388,10.0.0.3,5001,23,3.0-4.0,262144,2097152
20190408202441,10.0.0.1,53388,10.0.0.3,5001,23,4.0-5.0,131072,1048576
20190408202442,10.0.0.1,53388,10.0.0.3,5001,23,5.0-6.0,262144,2097152
20190408202443,10.0.0.1,53388,10.0.0.3,5001,23,6.0-7.0,131072,1048576
20190408202444,10.0.0.1,53388,10.0.0.3,5001,23,7.0-8.0,262144,2097152
20190408202445,10.0.0.1,53388,10.0.0.3,5001,23,8.0-9.0,131072,1048576
20190408202445,10.0.0.1,53388,10.0.0.3,5001,23,9.0-10.0,131072,1048576
20190408202445,10.0.0.1,53388,10.0.0.3,5001,23,0.0-10.8,4718592,3489234
