20190407113455,10.0.0.2,53632,10.0.0.4,5001,60,0.0-1.0,15728640,125829120
20190407113457,10.0.0.2,53632,10.0.0.4,5001,60,1.0-2.0,262144,2097152
20190407113457,10.0.0.2,53632,10.0.0.4,5001,60,2.0-3.0,131072,1048576
20190407113458,10.0.0.2,53632,10.0.0.4,5001,60,3.0-4.0,131072,1048576
20190407113500,10.0.0.2,53632,10.0.0.4,5001,60,4.0-5.0,262144,2097152
20190407113500,10.0.0.2,53632,10.0.0.4,5001,60,5.0-6.0,131072,1048576
20190407113501,10.0.0.2,53632,10.0.0.4,5001,60,6.0-7.0,131072,1048576
20190407113503,10.0.0.2,53632,10.0.0.4,5001,60,7.0-8.0,262144,2097152
20190407113503,10.0.0.2,53632,10.0.0.4,5001,60,8.0-9.0,131072,1048576
20190407113504,10.0.0.2,53632,10.0.0.4,5001,60,9.0-10.0,131072,1048576
20190407113506,10.0.0.2,53632,10.0.0.4,5001,60,10.0-11.0,262144,2097152
20190407113506,10.0.0.2,53632,10.0.0.4,5001,60,11.0-12.0,131072,1048576
20190407113507,10.0.0.2,53632,10.0.0.4,5001,60,12.0-13.0,131072,1048576
20190407113508,10.0.0.2,53632,10.0.0.4,5001,60,13.0-14.0,262144,2097152
20190407113509,10.0.0.2,53632,10.0.0.4,5001,60,14.0-15.0,131072,1048576
20190407113511,10.0.0.2,53632,10.0.0.4,5001,60,15.0-16.0,262144,2097152
20190407113511,10.0.0.2,53632,10.0.0.4,5001,60,16.0-17.0,131072,1048576
20190407113512,10.0.0.2,53632,10.0.0.4,5001,60,17.0-18.0,131072,1048576
20190407113514,10.0.0.2,53632,10.0.0.4,5001,60,18.0-19.0,262144,2097152
20190407113514,10.0.0.2,53632,10.0.0.4,5001,60,19.0-20.0,131072,1048576
20190407113515,10.0.0.2,53632,10.0.0.4,5001,60,20.0-21.0,131072,1048576
20190407113517,10.0.0.2,53632,10.0.0.4,5001,60,21.0-22.0,262144,2097152
20190407113517,10.0.0.2,53632,10.0.0.4,5001,60,22.0-23.0,131072,1048576
20190407113518,10.0.0.2,53632,10.0.0.4,5001,60,23.0-24.0,131072,1048576
20190407113520,10.0.0.2,53632,10.0.0.4,5001,60,24.0-25.0,262144,2097152
20190407113520,10.0.0.2,53632,10.0.0.4,5001,60,25.0-26.0,131072,1048576
20190407113521,10.0.0.2,53632,10.0.0.4,5001,60,26.0-27.0,131072,1048576
20190407113522,10.0.0.2,53632,10.0.0.4,5001,60,27.0-28.0,262144,2097152
20190407113523,10.0.0.2,53632,10.0.0.4,5001,60,28.0-29.0,131072,1048576
20190407113525,10.0.0.2,53632,10.0.0.4,5001,60,29.0-30.0,262144,2097152
