20190407114202,10.0.0.2,53674,10.0.0.4,5001,114,0.0-1.0,12320768,98566144
20190407114203,10.0.0.2,53674,10.0.0.4,5001,114,1.0-2.0,262144,2097152
20190407114204,10.0.0.2,53674,10.0.0.4,5001,114,2.0-3.0,131072,1048576
20190407114205,10.0.0.2,53674,10.0.0.4,5001,114,3.0-4.0,131072,1048576
20190407114206,10.0.0.2,53674,10.0.0.4,5001,114,4.0-5.0,262144,2097152
20190407114207,10.0.0.2,53674,10.0.0.4,5001,114,5.0-6.0,131072,1048576
20190407114208,10.0.0.2,53674,10.0.0.4,5001,114,6.0-7.0,131072,1048576
20190407114209,10.0.0.2,53674,10.0.0.4,5001,114,7.0-8.0,262144,2097152
20190407114210,10.0.0.2,53674,10.0.0.4,5001,114,8.0-9.0,131072,1048576
20190407114210,10.0.0.2,53674,10.0.0.4,5001,114,9.0-10.0,131072,1048576
20190407114212,10.0.0.2,53674,10.0.0.4,5001,114,10.0-11.0,262144,2097152
20190407114213,10.0.0.2,53674,10.0.0.4,5001,114,11.0-12.0,131072,1048576
20190407114214,10.0.0.2,53674,10.0.0.4,5001,114,12.0-13.0,131072,1048576
20190407114215,10.0.0.2,53674,10.0.0.4,5001,114,13.0-14.0,262144,2097152
20190407114216,10.0.0.2,53674,10.0.0.4,5001,114,14.0-15.0,131072,1048576
20190407114217,10.0.0.2,53674,10.0.0.4,5001,114,15.0-16.0,262144,2097152
20190407114218,10.0.0.2,53674,10.0.0.4,5001,114,16.0-17.0,131072,1048576
20190407114219,10.0.0.2,53674,10.0.0.4,5001,114,17.0-18.0,131072,1048576
20190407114220,10.0.0.2,53674,10.0.0.4,5001,114,18.0-19.0,262144,2097152
20190407114221,10.0.0.2,53674,10.0.0.4,5001,114,19.0-20.0,131072,1048576
20190407114222,10.0.0.2,53674,10.0.0.4,5001,114,20.0-21.0,131072,1048576
20190407114223,10.0.0.2,53674,10.0.0.4,5001,114,21.0-22.0,262144,2097152
20190407114224,10.0.0.2,53674,10.0.0.4,5001,114,22.0-23.0,131072,1048576
20190407114224,10.0.0.2,53674,10.0.0.4,5001,114,23.0-24.0,131072,1048576
20190407114226,10.0.0.2,53674,10.0.0.4,5001,114,24.0-25.0,262144,2097152
20190407114227,10.0.0.2,53674,10.0.0.4,5001,114,25.0-26.0,131072,1048576
20190407114228,10.0.0.2,53674,10.0.0.4,5001,114,26.0-27.0,131072,1048576
20190407114229,10.0.0.2,53674,10.0.0.4,5001,114,27.0-28.0,262144,2097152
20190407114230,10.0.0.2,53674,10.0.0.4,5001,114,28.0-29.0,131072,1048576
20190407114231,10.0.0.2,53674,10.0.0.4,5001,114,29.0-30.0,262144,2097152
20190407114232,10.0.0.2,53674,10.0.0.4,5001,114,30.0-31.0,131072,1048576
20190407114233,10.0.0.2,53674,10.0.0.4,5001,114,31.0-32.0,131072,1048576
20190407114234,10.0.0.2,53674,10.0.0.4,5001,114,32.0-33.0,262144,2097152
20190407114235,10.0.0.2,53674,10.0.0.4,5001,114,33.0-34.0,131072,1048576
20190407114235,10.0.0.2,53674,10.0.0.4,5001,114,34.0-35.0,131072,1048576
20190407114237,10.0.0.2,53674,10.0.0.4,5001,114,35.0-36.0,262144,2097152
20190407114238,10.0.0.2,53674,10.0.0.4,5001,114,36.0-37.0,131072,1048576
