20190407113638,10.0.0.1,33646,10.0.0.3,5001,78,0.0-1.0,262144,2097152
20190407113639,10.0.0.1,33646,10.0.0.3,5001,78,1.0-2.0,262144,2097152
20190407113640,10.0.0.1,33646,10.0.0.3,5001,78,2.0-3.0,262144,2097152
20190407113641,10.0.0.1,33646,10.0.0.3,5001,78,3.0-4.0,262144,2097152
20190407113642,10.0.0.1,33646,10.0.0.3,5001,78,4.0-5.0,262144,2097152
20190407113643,10.0.0.1,33646,10.0.0.3,5001,78,5.0-6.0,21757952,174063616
20190407113644,10.0.0.1,33646,10.0.0.3,5001,78,6.0-7.0,393216,3145728
20190407113645,10.0.0.1,33646,10.0.0.3,5001,78,7.0-8.0,393216,3145728
20190407113646,10.0.0.1,33646,10.0.0.3,5001,78,8.0-9.0,393216,3145728
20190407113647,10.0.0.1,33646,10.0.0.3,5001,78,9.0-10.0,393216,3145728
20190407113648,10.0.0.1,33646,10.0.0.3,5001,78,10.0-11.0,393216,3145728
20190407113649,10.0.0.1,33646,10.0.0.3,5001,78,11.0-12.0,393216,3145728
20190407113650,10.0.0.1,33646,10.0.0.3,5001,78,12.0-13.0,262144,2097152
20190407113651,10.0.0.1,33646,10.0.0.3,5001,78,13.0-14.0,393216,3145728
20190407113652,10.0.0.1,33646,10.0.0.3,5001,78,14.0-15.0,393216,3145728
20190407113653,10.0.0.1,33646,10.0.0.3,5001,78,15.0-16.0,393216,3145728
20190407113654,10.0.0.1,33646,10.0.0.3,5001,78,16.0-17.0,393216,3145728
20190407113655,10.0.0.1,33646,10.0.0.3,5001,78,17.0-18.0,393216,3145728
20190407113656,10.0.0.1,33646,10.0.0.3,5001,78,18.0-19.0,393216,3145728
20190407113657,10.0.0.1,33646,10.0.0.3,5001,78,19.0-20.0,393216,3145728
20190407113658,10.0.0.1,33646,10.0.0.3,5001,78,20.0-21.0,262144,2097152
20190407113659,10.0.0.1,33646,10.0.0.3,5001,78,21.0-22.0,393216,3145728
20190407113700,10.0.0.1,33646,10.0.0.3,5001,78,22.0-23.0,393216,3145728
