20190407115626,10.0.0.2,53774,10.0.0.4,5001,222,0.0-1.0,7733248,61865984
20190407115627,10.0.0.2,53774,10.0.0.4,5001,222,1.0-2.0,131072,1048576
20190407115628,10.0.0.2,53774,10.0.0.4,5001,222,2.0-3.0,262144,2097152
20190407115629,10.0.0.2,53774,10.0.0.4,5001,222,3.0-4.0,131072,1048576
20190407115630,10.0.0.2,53774,10.0.0.4,5001,222,4.0-5.0,131072,1048576
20190407115631,10.0.0.2,53774,10.0.0.4,5001,222,5.0-6.0,262144,2097152
20190407115632,10.0.0.2,53774,10.0.0.4,5001,222,6.0-7.0,131072,1048576
20190407115633,10.0.0.2,53774,10.0.0.4,5001,222,7.0-8.0,131072,1048576
20190407115634,10.0.0.2,53774,10.0.0.4,5001,222,8.0-9.0,262144,2097152
20190407115635,10.0.0.2,53774,10.0.0.4,5001,222,9.0-10.0,131072,1048576
20190407115635,10.0.0.2,53774,10.0.0.4,5001,222,10.0-11.0,131072,1048576
20190407115637,10.0.0.2,53774,10.0.0.4,5001,222,11.0-12.0,262144,2097152
20190407115638,10.0.0.2,53774,10.0.0.4,5001,222,12.0-13.0,131072,1048576
20190407115638,10.0.0.2,53774,10.0.0.4,5001,222,13.0-14.0,131072,1048576
20190407115640,10.0.0.2,53774,10.0.0.4,5001,222,14.0-15.0,262144,2097152
20190407115641,10.0.0.2,53774,10.0.0.4,5001,222,15.0-16.0,131072,1048576
20190407115642,10.0.0.2,53774,10.0.0.4,5001,222,16.0-17.0,262144,2097152
20190407115643,10.0.0.2,53774,10.0.0.4,5001,222,17.0-18.0,131072,1048576
20190407115644,10.0.0.2,53774,10.0.0.4,5001,222,18.0-19.0,131072,1048576
20190407115645,10.0.0.2,53774,10.0.0.4,5001,222,19.0-20.0,262144,2097152
20190407115646,10.0.0.2,53774,10.0.0.4,5001,222,20.0-21.0,131072,1048576
20190407115647,10.0.0.2,53774,10.0.0.4,5001,222,21.0-22.0,131072,1048576
20190407115648,10.0.0.2,53774,10.0.0.4,5001,222,22.0-23.0,262144,2097152
20190407115649,10.0.0.2,53774,10.0.0.4,5001,222,23.0-24.0,131072,1048576
20190407115649,10.0.0.2,53774,10.0.0.4,5001,222,24.0-25.0,131072,1048576
20190407115651,10.0.0.2,53774,10.0.0.4,5001,222,25.0-26.0,262144,2097152
20190407115652,10.0.0.2,53774,10.0.0.4,5001,222,26.0-27.0,131072,1048576
20190407115652,10.0.0.2,53774,10.0.0.4,5001,222,27.0-28.0,131072,1048576
20190407115654,10.0.0.2,53774,10.0.0.4,5001,222,28.0-29.0,262144,2097152
20190407115655,10.0.0.2,53774,10.0.0.4,5001,222,29.0-30.0,131072,1048576
20190407115656,10.0.0.2,53774,10.0.0.4,5001,222,30.0-31.0,262144,2097152
20190407115657,10.0.0.2,53774,10.0.0.4,5001,222,31.0-32.0,131072,1048576
20190407115658,10.0.0.2,53774,10.0.0.4,5001,222,32.0-33.0,131072,1048576
20190407115659,10.0.0.2,53774,10.0.0.4,5001,222,33.0-34.0,262144,2097152
20190407115700,10.0.0.2,53774,10.0.0.4,5001,222,34.0-35.0,131072,1048576
20190407115700,10.0.0.2,53774,10.0.0.4,5001,222,35.0-36.0,131072,1048576
20190407115702,10.0.0.2,53774,10.0.0.4,5001,222,36.0-37.0,262144,2097152
20190407115703,10.0.0.2,53774,10.0.0.4,5001,222,37.0-38.0,131072,1048576
20190407115704,10.0.0.2,53774,10.0.0.4,5001,222,38.0-39.0,262144,2097152
20190407115705,10.0.0.2,53774,10.0.0.4,5001,222,39.0-40.0,131072,1048576
20190407115706,10.0.0.2,53774,10.0.0.4,5001,222,40.0-41.0,131072,1048576
20190407115707,10.0.0.2,53774,10.0.0.4,5001,222,41.0-42.0,262144,2097152
