20190407115122,10.0.0.2,53738,10.0.0.4,5001,186,0.0-1.0,7602176,60817408
20190407115123,10.0.0.2,53738,10.0.0.4,5001,186,1.0-2.0,262144,2097152
20190407115124,10.0.0.2,53738,10.0.0.4,5001,186,2.0-3.0,393216,3145728
20190407115125,10.0.0.2,53738,10.0.0.4,5001,186,3.0-4.0,393216,3145728
20190407115126,10.0.0.2,53738,10.0.0.4,5001,186,4.0-5.0,393216,3145728
20190407115127,10.0.0.2,53738,10.0.0.4,5001,186,5.0-6.0,393216,3145728
20190407115128,10.0.0.2,53738,10.0.0.4,5001,186,6.0-7.0,393216,3145728
20190407115129,10.0.0.2,53738,10.0.0.4,5001,186,7.0-8.0,262144,2097152
20190407115130,10.0.0.2,53738,10.0.0.4,5001,186,8.0-9.0,393216,3145728
20190407115131,10.0.0.2,53738,10.0.0.4,5001,186,9.0-10.0,393216,3145728
20190407115132,10.0.0.2,53738,10.0.0.4,5001,186,10.0-11.0,393216,3145728
20190407115133,10.0.0.2,53738,10.0.0.4,5001,186,11.0-12.0,393216,3145728
20190407115134,10.0.0.2,53738,10.0.0.4,5001,186,12.0-13.0,262144,2097152
20190407115135,10.0.0.2,53738,10.0.0.4,5001,186,13.0-14.0,393216,3145728
20190407115136,10.0.0.2,53738,10.0.0.4,5001,186,14.0-15.0,393216,3145728
20190407115137,10.0.0.2,53738,10.0.0.4,5001,186,15.0-16.0,393216,3145728
20190407115138,10.0.0.2,53738,10.0.0.4,5001,186,16.0-17.0,393216,3145728
20190407115139,10.0.0.2,53738,10.0.0.4,5001,186,17.0-18.0,262144,2097152
20190407115140,10.0.0.2,53738,10.0.0.4,5001,186,18.0-19.0,393216,3145728
20190407115141,10.0.0.2,53738,10.0.0.4,5001,186,19.0-20.0,393216,3145728
20190407115142,10.0.0.2,53738,10.0.0.4,5001,186,20.0-21.0,393216,3145728
20190407115143,10.0.0.2,53738,10.0.0.4,5001,186,21.0-22.0,393216,3145728
20190407115144,10.0.0.2,53738,10.0.0.4,5001,186,22.0-23.0,393216,3145728
20190407115145,10.0.0.2,53738,10.0.0.4,5001,186,23.0-24.0,393216,3145728
20190407115146,10.0.0.2,53738,10.0.0.4,5001,186,24.0-25.0,262144,2097152
20190407115147,10.0.0.2,53738,10.0.0.4,5001,186,25.0-26.0,393216,3145728
20190407115148,10.0.0.2,53738,10.0.0.4,5001,186,26.0-27.0,393216,3145728
20190407115149,10.0.0.2,53738,10.0.0.4,5001,186,27.0-28.0,262144,2097152
20190407115150,10.0.0.2,53738,10.0.0.4,5001,186,28.0-29.0,262144,2097152
20190407115151,10.0.0.2,53738,10.0.0.4,5001,186,29.0-30.0,131072,1048576
20190407115153,10.0.0.2,53738,10.0.0.4,5001,186,30.0-31.0,262144,2097152
20190407115153,10.0.0.2,53738,10.0.0.4,5001,186,31.0-32.0,131072,1048576
20190407115155,10.0.0.2,53738,10.0.0.4,5001,186,32.0-33.0,262144,2097152
20190407115155,10.0.0.2,53738,10.0.0.4,5001,186,33.0-34.0,131072,1048576
20190407115156,10.0.0.2,53738,10.0.0.4,5001,186,34.0-35.0,131072,1048576
